LogLevel: INFO  | Date: 2024-07-16 17:44:57 | From: Version                        | Message: HV000001: Hibernate Validator 8.0.1.Final
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Endpoint requested: GET http://localhost/curvePoint/add
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Response: Status 200 OK
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Endpoint requested: GET http://localhost/curvePoint/update/1
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Response: Status 200 OK
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: URL requested: POST http://localhost/curvePoint/update/1?_csrf=czQAd_nPRbX8TKE-Vccv0Ig2N3Hk4UhDypq6Ms6VKiiD1GT4FQQ4R86uIYDRe5ZcN-ob5ulVGkjS1ilu8vuCUfb2GU7l41HJ
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Endpoint requested: GET http://localhost/curvePoint/findByCurveId/1
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Response: Status 200 OK
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: URL requested: POST http://localhost/curvePoint/validate?_csrf=H9jva9wjUeK7DP6TE0ewWQuQzufG9LW67Lr6WSLnfD8yRrn4L-HbW74TaYCWNZijdmqEOjmo44aiwYeX3IicahbfTAoLc4nN
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Response: Status 200 OK
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: URL requested: POST http://localhost/curvePoint/update/1?_csrf=kF7P3aFYMI5CFTu9nIQJfyJlkwYIl_YIXuiNfFcvSU9nAcEOoj_27ZFsVOxvJ1re-Kk9TxJRvj9r8c4lP9_oSDVNfSkGOfU8
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Response: Status 200 OK
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: Endpoint requested: GET http://localhost/curvePoint/delete/1
LogLevel: INFO  | Date: 2024-07-16 17:45:03 | From: EndpointListener               | Message: URL requested: POST http://localhost/curvePoint/validate?_csrf=M_PQV_uwb4V8iTa_lUSw7D85_qBkID_1SonIc5G8mPaGLleQAMPkZpmIWrxR6leG8WmE3loM05lRFQrYee_9FvWNqZO1Hm6k
